HOG	selected_transcripts	exon_counts	protein_lengths	gene_counts	transcript_counts	worst_transcript	worst_pair	blast_pident	align_pident
N0.HOG0000217	SBOV2_6120.4, SCUR1_6160.5, SGUI1_5860.1, SHAE2_6700.3, SINT2_6000.1, SRDH2_101830.2, Smp_125550.1, EWB00_008588	21, 16, 27, 20, 27, 8, 27, 24	1018, 907, 1540, 1283, 1487, 524, 1536, 1168	1, 1, 1, 1, 1, 4, 1, 1	7, 8, 1, 10, 5, 12, 1, 1	SRDH2_101830.2	SBOV2_6120.4, SRDH2_101830.2	94.4	33.1041257367387
N0.HOG0000216	SBOV2_60700.1, SCUR1_61030.1, SGUI1_61540.1, SHAE2_65230.4, SINT2_59930.2, SRDH2_62680.3, Smp_018760.1, EWB00_011094.2	7, 3, 7, 7, 7, 6, 7, 7	989, 583, 992, 992, 989, 931, 992, 993	1, 1, 1, 1, 1, 1, 1, 1	4, 1, 7, 10, 3, 11, 1, 2	SCUR1_61030.1	SCUR1_61030.1, SRDH2_62680.3	91.9	54.672395273899035
N0.HOG0000212	SBOV2_56190.2, SCUR1_57100.2, SGUI1_57360.1, SHAE2_60420.1, SINT2_55940.1, SRDH2_56940.12, Smp_312150.1, EWB00_005165	8, 9, 10, 7, 10, 9, 10, 7	988, 1104, 1099, 952, 1100, 838, 1113, 957	1, 1, 1, 1, 1, 1, 1, 1	3, 17, 1, 2, 7, 13, 1, 1	SRDH2_56940.12	SHAE2_60420.1, SRDH2_56940.12	88.6	72.05882352941177
N0.HOG0000211	SBOV2_7560.4, SCUR1_7720.1, SGUI1_7330.1, SHAE2_8380.15, SINT2_7560.1, SRDH2_8000.3, Smp_158050.1, EWB00_004441.1	12, 13, 1, 10, 13, 11, 13, 11	1379, 1601, 437, 999, 1592, 1361, 1599, 1374	3, 2, 1, 2, 2, 1, 1, 1	11, 2, 2, 21, 2, 4, 1, 2	SGUI1_7330.1	SGUI1_7330.1, SHAE2_8380.15	98.5	19.71971971971972
N0.HOG0000209	SBOV2_50850.1, SCUR1_54810.1, SGUI1_54990.1, SHAE2_57970.1, SINT2_53220.1, SRDH2_55780.11, Smp_034270.1, EWB00_000750	10, 10, 10, 6, 7, 6, 10, 9	1194, 1192, 1193, 1063, 1139, 969, 1192, 1185	1, 1, 1, 1, 1, 1, 1, 1	1, 8, 1, 10, 9, 14, 1, 1	SRDH2_55780.11	SRDH2_55780.11, Smp_034270.1	99.5	81.20805369127517
N0.HOG0000207	SBOV2_48510.3, SCUR1_96960.1, SGUI1_49190.3, SHAE2_52370.6, SINT2_47710.3, SRDH2_49890.7, Smp_310830.1, EWB00_008746.3	11, 3, 11, 11, 11, 10, 13, 11	664, 152, 664, 664, 664, 595, 791, 624	1, 2, 1, 1, 1, 1, 2, 1	7, 4, 4, 13, 4, 8, 2, 3	SCUR1_96960.1	SCUR1_96960.1, Smp_310830.1	80.1	19.089759797724398
N0.HOG0000588	SBOV2_57610.2, SCUR1_58160.2, SGUI1_58520.2, SHAE2_62100.1, SINT2_56950.9, SRDH2_38210.1, Smp_331710.1, EWB00_005929.4	8, 8, 9, 8, 7, 6, 8, 8	203, 203, 191, 190, 202, 179, 190, 169	1, 1, 1, 1, 1, 1, 1, 1	4, 4, 6, 1, 9, 1, 1, 5	SRDH2_38210.1	SGUI1_58520.2, SRDH2_38210.1	87.2	61.25654450261781
N0.HOG0000589	SBOV2_57650.1, SCUR1_58210.1, SGUI1_58560.1, SHAE2_62160.1, SINT2_56820.1, SRDH2_59460.1, Smp_205760.1, EWB00_006760.1	1, 1, 1, 1, 3, 1, 1, 1	67, 67, 67, 67, 149, 67, 67, 67	1, 3, 2, 1, 2, 19, 1, 1	1, 3, 2, 1, 2, 19, 1, 2	SINT2_56820.1	SBOV2_57650.1, SINT2_56820.1	74.2	44.29530201342282
N0.HOG0000590	SBOV2_59490.1, SCUR1_59730.1, SGUI1_60350.1, SHAE2_63770.1, SINT2_58560.1, SRDH2_61520.1, Smp_157980.1, EWB00_006570.5	41, 34, 41, 11, 20, 47, 41, 30	3124, 2722, 3130, 796, 1844, 3340, 3134, 2256	2, 2, 2, 3, 3, 1, 1, 1	3, 2, 4, 11, 3, 1, 2, 5	SHAE2_63770.1	SCUR1_59730.1, SHAE2_63770.1	93.8	14.290962527553269
N0.HOG0000971	SBOV2_78330.1, SCUR1_78730.1, SGUI1_79730.1, SHAE2_83730.1, SINT2_77540.1, SRDH2_81240.1, Smp_027390.1, EWB00_008188	22, 22, 22, 22, 22, 22, 22, 20	1266, 1266, 1266, 1266, 1259, 1266, 1264, 1238	1, 1, 1, 1, 1, 1, 1, 1	6, 1, 4, 3, 1, 9, 1, 1	EWB00_008188	SBOV2_78330.1, EWB00_008188	78.8	99.68404423380727
N0.HOG0000970	SBOV2_76610.2, SCUR1_76970.1, SGUI1_78000.1, SHAE2_82030.1, SINT2_75740.3, SRDH2_79490.1, Smp_169670.1, EWB00_008254.2	4, 5, 5, 5, 4, 4, 5, 3	557, 754, 755, 755, 557, 494, 754, 536	1, 1, 1, 1, 1, 1, 1, 1	3, 4, 1, 2, 4, 9, 1, 2	EWB00_008254.2	SGUI1_78000.1, EWB00_008254.2	79.8	64.90066225165563
N0.HOG0000969	SBOV2_73670.1, SCUR1_73820.1, SGUI1_74920.1, SHAE2_79070.9, SINT2_72800.4, SRDH2_76360.1, Smp_024580.1, EWB00_007245	8, 8, 8, 6, 8, 8, 8, 8	879, 706, 879, 651, 911, 878, 878, 879	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 9, 6, 6, 1, 1	SHAE2_79070.9	SHAE2_79070.9, SINT2_72800.4	98.8	71.35016465422612
N0.HOG0000968	SBOV2_7190.4, SCUR1_8160.1, SGUI1_7670.1, SHAE2_10090.3, SINT2_7930.6, SRDH2_8480.1, Smp_145610.1, EWB00_008835.2	12, 13, 9, 12, 10, 13, 13, 11	780, 1077, 668, 780, 706, 1073, 1073, 774	1, 1, 1, 1, 1, 1, 1, 1	4, 1, 2, 9, 6, 1, 1, 2	SGUI1_7670.1	SBOV2_7190.4, SGUI1_7670.1	99.7	46.41025641025641
N0.HOG0000967	SBOV2_70260.2, SCUR1_70170.1, SGUI1_71240.1, SHAE2_75330.1, SINT2_69260.1, SRDH2_74790.1, Smp_149080.1, EWB00_003670.2	12, 12, 12, 12, 12, 12, 13, 11	1463, 1470, 1465, 1460, 1463, 1469, 1480, 1276	1, 1, 1, 1, 1, 1, 1, 1	6, 1, 5, 6, 4, 1, 1, 2	EWB00_003670.2	SRDH2_74790.1, EWB00_003670.2	67.3	88.56364874063989
N0.HOG0000966	SBOV2_69870.3, SCUR1_69770.1, SGUI1_70830.1, SHAE2_74860.2, SINT2_68860.1, SRDH2_71840.1, Smp_168450.1, EWB00_000974	7, 6, 5, 5, 8, 7, 7, 7	351, 285, 257, 257, 311, 351, 343, 335	2, 1, 1, 2, 1, 1, 2, 2	6, 1, 8, 5, 1, 1, 2, 2	SGUI1_70830.1	SGUI1_70830.1, SINT2_68860.1	99.6	72.02572347266882
N0.HOG0000965	SBOV2_69520.5, SCUR1_69370.1, SGUI1_70430.2, SHAE2_74500.1, SINT2_68480.2, SRDH2_72320.2, Smp_169430.1, EWB00_008653	14, 15, 16, 16, 16, 16, 16, 10	1650, 1697, 1770, 1780, 1775, 1741, 1741, 1086	1, 1, 1, 1, 1, 1, 1, 1	5, 4, 5, 1, 4, 5, 1, 1	EWB00_008653	SBOV2_69520.5, EWB00_008653	59.0	56.90909090909091
N0.HOG0000964	SBOV2_6860.1, SCUR1_6890.1, SGUI1_6600.1, SHAE2_7500.12, SINT2_6710.11, SRDH2_7020.1, Smp_168050.1, EWB00_007768	14, 14, 16, 14, 14, 14, 14, 14	1069, 1069, 1086, 1069, 1069, 1070, 1070, 1058	1, 1, 1, 1, 1, 1, 1, 1	4, 7, 1, 5, 4, 3, 1, 1	SGUI1_6600.1	SBOV2_6860.1, SGUI1_6600.1	99.3	98.34254143646409
N0.HOG0000963	SBOV2_67280.3, SCUR1_67250.4, SGUI1_68130.3, SHAE2_72040.4, SINT2_66350.2, SRDH2_68390.2, Smp_167630.2, EWB00_006237.1	12, 12, 12, 12, 12, 11, 11, 10	605, 605, 605, 605, 538, 507, 522, 492	1, 1, 1, 1, 1, 1, 1, 1	3, 4, 3, 4, 4, 2, 2, 4	EWB00_006237.1	SBOV2_67280.3, EWB00_006237.1	82.6	81.48760330578513
N0.HOG0000962	SBOV2_67230.1, SCUR1_100330.1, SGUI1_68060.3, SHAE2_71980.2, SINT2_66290.1, SRDH2_68440.2, Smp_187940.1, EWB00_006231.2	11, 9, 11, 12, 11, 11, 8, 10	505, 433, 513, 510, 513, 505, 409, 495	1, 1, 1, 1, 1, 1, 1, 1	1, 4, 5, 10, 1, 2, 1, 2	Smp_187940.1	SCUR1_100330.1, Smp_187940.1	89.0	75.51963048498845
N0.HOG0000961	SBOV2_66220.4, SCUR1_66290.1, SGUI1_66970.4, SHAE2_70850.1, SINT2_65210.3, SRDH2_69590.1, Smp_030110.1, EWB00_009801	6, 6, 3, 5, 5, 6, 6, 6	458, 457, 268, 410, 373, 403, 448, 444	1, 1, 1, 1, 1, 1, 1, 1	10, 1, 4, 5, 3, 1, 1, 1	SGUI1_66970.4	SBOV2_66220.4, SGUI1_66970.4	97.3	57.20524017467249
N0.HOG0000960	SBOV2_65700.3, SCUR1_65810.1, SGUI1_66480.3, SHAE2_70350.4, SINT2_64690.1, SRDH2_66610.1, Smp_168200.1, EWB00_009301	3, 5, 5, 4, 5, 4, 5, 5	598, 801, 727, 656, 803, 658, 813, 802	1, 1, 1, 1, 1, 1, 1, 1	3, 2, 3, 9, 2, 5, 1, 1	SBOV2_65700.3	SBOV2_65700.3, Smp_168200.1	88.9	68.75768757687577
N0.HOG0000959	SBOV2_62650.3, SCUR1_62940.1, SGUI1_63460.2, SHAE2_67470.4, SINT2_61840.9, SRDH2_64610.1, Smp_127490.1, EWB00_003961	18, 21, 20, 18, 19, 23, 21, 21	1018, 1119, 1096, 1018, 1017, 1150, 1120, 1115	1, 1, 1, 1, 1, 1, 1, 1	5, 1, 2, 6, 9, 1, 1, 1	SBOV2_62650.3	SBOV2_62650.3, SRDH2_64610.1	94.4	86.0
N0.HOG0000958	SBOV2_61920.7, SCUR1_62270.2, SGUI1_62810.2, SHAE2_66540.4, SINT2_61210.3, SRDH2_63950.1, Smp_160600.1, EWB00_007733.1	11, 12, 12, 10, 10, 12, 12, 12	541, 614, 637, 561, 525, 637, 614, 617	1, 1, 1, 1, 1, 1, 1, 1	5, 4, 3, 4, 4, 1, 2, 3	SBOV2_61920.7	SBOV2_61920.7, SGUI1_62810.2	100.0	81.00470957613814
N0.HOG0000957	SBOV2_6160.1, SCUR1_6180.2, SGUI1_5910.1, SHAE2_6720.1, SINT2_6010.2, SRDH2_6290.1, Smp_006320.2, EWB00_008456.1	4, 4, 4, 4, 4, 4, 4, 4	315, 315, 289, 308, 288, 298, 284, 313	1, 1, 1, 1, 1, 1, 1, 1	7, 4, 1, 1, 8, 1, 2, 2	SBOV2_6160.1	SBOV2_6160.1, SHAE2_6720.1	99.6	88.25396825396825
N0.HOG0000956	SBOV2_59930.1, SCUR1_60220.2, SGUI1_60780.1, SHAE2_64400.1, SINT2_59140.1, SRDH2_61930.1, Smp_029240.1, EWB00_011283.4	8, 8, 8, 8, 8, 8, 8, 8	360, 360, 360, 360, 360, 336, 360, 361	1, 1, 1, 1, 1, 1, 1, 1	1, 2, 3, 2, 2, 9, 1, 2	SRDH2_61930.1	SBOV2_59930.1, SRDH2_61930.1	99.4	92.22222222222223
N0.HOG0000954	SBOV2_59130.2, SCUR1_59480.2, SGUI1_60030.1, SHAE2_63610.1, SINT2_58390.1, SRDH2_61190.2, Smp_307960.1, EWB00_003863.1	30, 28, 28, 30, 30, 19, 29, 28	1482, 1476, 1483, 1516, 1509, 1093, 1492, 1439	1, 1, 1, 1, 1, 1, 1, 1	2, 4, 1, 1, 1, 14, 1, 2	SRDH2_61190.2	SHAE2_63610.1, SRDH2_61190.2	88.5	71.89973614775725
N0.HOG0000953	SBOV2_58890.1, SCUR1_59220.5, SGUI1_59750.2, SHAE2_63320.5, SINT2_58160.5, SRDH2_60950.1, Smp_243200.1, EWB00_000508	16, 16, 14, 14, 14, 15, 16, 16	814, 814, 691, 691, 691, 709, 817, 813	1, 1, 1, 1, 1, 1, 1, 1	1, 6, 6, 8, 2, 1, 1, 1	SRDH2_60950.1	SRDH2_60950.1, Smp_243200.1	99.1	81.88494492044065
N0.HOG0000952	SBOV2_58260.2, SCUR1_58700.1, SGUI1_59060.1, SHAE2_62710.2, SINT2_57530.1, SRDH2_60360.1, Smp_047720.1, EWB00_010521	6, 7, 9, 6, 6, 6, 7, 6	864, 1092, 1095, 865, 865, 869, 1099, 973	1, 1, 1, 1, 1, 1, 1, 1	2, 3, 1, 5, 5, 8, 1, 1	Smp_047720.1	SRDH2_60360.1, Smp_047720.1	98.2	78.98089171974523
N0.HOG0000951	SBOV2_58130.1, SCUR1_58590.1, SGUI1_58960.4, SHAE2_62580.2, SINT2_57400.1, SRDH2_60210.1, Smp_138050.1, EWB00_010035.2	11, 11, 8, 11, 11, 11, 11, 11	604, 604, 544, 604, 604, 604, 604, 604	1, 1, 1, 1, 1, 1, 1, 1	3, 3, 4, 4, 2, 6, 1, 3	SGUI1_58960.4	SBOV2_58130.1, SGUI1_58960.4	99.6	89.90066225165563
N0.HOG0000950	SBOV2_57820.3, SCUR1_58350.1, SGUI1_58710.1, SHAE2_62310.1, SINT2_57120.1, SRDH2_59900.1, Smp_098920.1, EWB00_005183.4	5, 6, 6, 6, 6, 5, 6, 6	532, 606, 606, 606, 606, 554, 606, 600	1, 1, 1, 1, 1, 1, 1, 1	4, 1, 1, 2, 1, 15, 1, 1	SBOV2_57820.3	SBOV2_57820.3, SCUR1_58350.1	100.0	87.62376237623762
N0.HOG0000947	SBOV2_57180.1, SCUR1_57680.1, SGUI1_58040.3, SHAE2_61520.3, SINT2_56490.1, SRDH2_59040.2, Smp_345300.1, EWB00_005942.3	9, 9, 6, 8, 9, 9, 9, 7	529, 529, 343, 467, 524, 523, 523, 423	1, 1, 1, 1, 1, 1, 1, 1	2, 2, 3, 3, 2, 3, 1, 10	SGUI1_58040.3	SBOV2_57180.1, SGUI1_58040.3	97.1	64.65028355387523
N0.HOG0000946	SBOV2_56400.1, SCUR1_100520.1, SGUI1_57200.1, SHAE2_73900.1, SINT2_55790.2, SRDH2_56790.4, Smp_094380.1, EWB00_005150.4	18, 1, 13, 12, 10, 9, 11, 11	1745, 55, 1058, 976, 920, 892, 1052, 994	1, 2, 1, 1, 1, 2, 1, 1	1, 10, 1, 1, 3, 5, 1, 4	SCUR1_100520.1	SBOV2_56400.1, SCUR1_100520.1	100.0	3.151862464183381
N0.HOG0000972	SBOV2_79300.1, SCUR1_79610.1, SGUI1_80730.7, SHAE2_85010.4, SINT2_99480.1, SRDH2_82310.1, Smp_089100.1, EWB00_007476.2	8, 8, 5, 7, 2, 8, 8, 6	679, 680, 391, 538, 158, 684, 682, 540	1, 1, 1, 1, 2, 1, 1, 1	1, 6, 8, 4, 3, 1, 1, 2	SINT2_99480.1	SCUR1_79610.1, SINT2_99480.1	99.0	14.705882352941178
N0.HOG0000945	SBOV2_54110.1, SCUR1_51370.1, SGUI1_51580.1, SHAE2_54690.3, SINT2_50050.1, SRDH2_52400.1, Smp_154320.1, EWB00_007219.2	7, 7, 7, 7, 7, 8, 7, 6	622, 622, 622, 526, 622, 549, 626, 512	1, 1, 1, 1, 1, 1, 1, 1	3, 3, 1, 3, 1, 10, 1, 4	EWB00_007219.2	SRDH2_52400.1, EWB00_007219.2	73.0	76.32058287795994
N0.HOG0000973	SBOV2_83330.2, SCUR1_83180.1, SGUI1_84550.1, SHAE2_89450.1, SINT2_82310.3, SRDH2_86630.6, Smp_039130.1, EWB00_010177	20, 21, 21, 19, 20, 20, 21, 17	1345, 1435, 1435, 1361, 1409, 1351, 1440, 1240	1, 1, 1, 1, 1, 1, 1, 1	3, 3, 1, 1, 3, 13, 1, 1	EWB00_010177	SRDH2_86630.6, EWB00_010177	77.9	85.56624722427831
N0.HOG0000981	SBOV2_89550.2, SCUR1_87290.2, SGUI1_88950.4, SHAE2_93910.1, SINT2_86610.2, SRDH2_91380.1, Smp_087930.1, EWB00_004457.2	10, 9, 9, 10, 10, 10, 10, 8	744, 627, 627, 744, 744, 746, 746, 533	1, 1, 1, 1, 1, 1, 1, 1	3, 9, 7, 1, 2, 1, 1, 2	EWB00_004457.2	SRDH2_91380.1, EWB00_004457.2	92.8	70.91152815013405
N0.HOG0001013	SBOV2_26780.2, SCUR1_41200.1, SGUI1_41030.1, SHAE2_43950.1, SINT2_39770.6, SRDH2_41320.2, Smp_161370.1, EWB00_001583.3	10, 11, 13, 11, 11, 10, 11, 8	1142, 1253, 1293, 1259, 1209, 1034, 1237, 743	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 1, 1, 8, 8, 1, 3	EWB00_001583.3	SRDH2_41320.2, EWB00_001583.3	58.9	54.54545454545454
N0.HOG0001012	SBOV2_26750.1, SCUR1_41230.8, SGUI1_41080.1, SHAE2_43980.1, SINT2_39820.1, SRDH2_41350.1, Smp_161380.1, EWB00_001587	22, 21, 22, 22, 22, 22, 22, 17	1220, 1051, 1221, 1220, 1221, 1219, 1219, 866	1, 1, 1, 1, 1, 1, 1, 1	4, 9, 1, 7, 1, 1, 1, 1	EWB00_001587	SHAE2_43980.1, EWB00_001587	85.0	71.63934426229508
N0.HOG0001011	SBOV2_25510.2, SCUR1_25950.1, SGUI1_25720.1, SHAE2_28280.2, SINT2_24950.1, SRDH2_26410.2, Smp_079410.1, EWB00_005116	10, 10, 10, 10, 10, 8, 10, 8	711, 895, 894, 895, 897, 606, 899, 684	1, 1, 1, 1, 1, 1, 1, 1	5, 2, 4, 4, 2, 6, 1, 1	SRDH2_26410.2	SHAE2_28280.2, SRDH2_26410.2	93.9	66.25698324022346
N0.HOG0001010	SBOV2_24080.1, SCUR1_24600.1, SGUI1_24330.1, SHAE2_26880.3, SINT2_23520.1, SRDH2_25020.2, Smp_129550.1, EWB00_001107.1	14, 17, 17, 14, 17, 14, 17, 18	1142, 1195, 1194, 994, 1194, 941, 1233, 1224	1, 1, 1, 1, 1, 1, 2, 1	2, 1, 3, 7, 1, 6, 2, 3	SRDH2_25020.2	SRDH2_25020.2, Smp_129550.1	96.4	76.56123276561233
N0.HOG0001009	SBOV2_2120.1, SCUR1_1930.5, SGUI1_2110.1, SHAE2_2390.1, SINT2_1970.1, SRDH2_2130.1, Smp_343560.1, EWB00_004648	29, 30, 29, 29, 30, 29, 26, 28	1060, 1070, 1058, 1060, 1045, 1054, 896, 991	1, 1, 1, 1, 1, 1, 1, 1	6, 6, 3, 1, 2, 5, 1, 1	EWB00_004648	SBOV2_2120.1, EWB00_004648	64.8	96.60377358490567
N0.HOG0001008	SBOV2_20370.1, SCUR1_20240.3, SGUI1_19820.2, SHAE2_22350.5, SINT2_20020.3, SRDH2_21350.1, Smp_077120.1, EWB00_006423	10, 8, 9, 7, 8, 10, 10, 10	1210, 1038, 1047, 758, 1032, 1197, 1197, 1212	1, 1, 1, 1, 1, 1, 1, 1	1, 3, 8, 7, 3, 1, 1, 1	SHAE2_22350.5	SBOV2_20370.1, SHAE2_22350.5	98.9	61.81818181818181
N0.HOG0001007	SBOV2_170.3, SCUR1_230.6, SGUI1_230.1, SHAE2_180.1, SINT2_210.2, SRDH2_220.1, Smp_171720.2, EWB00_010214.1	8, 8, 8, 10, 8, 8, 8, 6	267, 263, 282, 371, 282, 277, 277, 278	1, 1, 1, 1, 1, 1, 1, 1	5, 6, 1, 2, 3, 1, 2, 5	SHAE2_180.1	SHAE2_180.1, EWB00_010214.1	80.0	64.6900269541779
N0.HOG0001006	SBOV2_16440.1, SCUR1_16950.1, SGUI1_16550.3, SHAE2_19110.2, SINT2_16080.1, SRDH2_17420.1, Smp_267110.1, EWB00_000084	4, 4, 4, 4, 4, 4, 4, 4	277, 325, 277, 325, 325, 325, 325, 325	1, 1, 1, 1, 1, 1, 1, 1	1, 3, 3, 8, 4, 4, 1, 1	SBOV2_16440.1	SBOV2_16440.1, EWB00_000084	86.0	83.38461538461537
N0.HOG0001005	SBOV2_16380.1, SCUR1_16880.1, SGUI1_16490.1, SHAE2_19040.1, SINT2_16020.2, SRDH2_17360.1, Smp_198530.1, EWB00_007647.4	11, 11, 11, 11, 11, 11, 11, 10	646, 646, 646, 645, 646, 649, 649, 575	1, 1, 1, 1, 1, 1, 1, 1	6, 4, 5, 3, 2, 1, 1, 3	EWB00_007647.4	SRDH2_17360.1, EWB00_007647.4	92.8	86.13251155624036
N0.HOG0001004	SBOV2_15710.1, SCUR1_16130.1, SGUI1_15730.1, SHAE2_18160.1, SINT2_15340.5, SRDH2_16600.1, Smp_173730.1, EWB00_003113.3	8, 8, 8, 8, 6, 8, 8, 6	312, 312, 312, 312, 242, 310, 310, 256	1, 1, 1, 1, 1, 1, 1, 1	1, 6, 7, 1, 5, 1, 1, 3	EWB00_003113.3	SGUI1_15730.1, EWB00_003113.3	69.6	65.38461538461539
N0.HOG0001003	SBOV2_1570.1, SCUR1_1450.1, SGUI1_1510.1, SHAE2_1840.1, SINT2_1440.1, SRDH2_1580.1, Smp_133820.1, EWB00_005632.1	13, 13, 13, 13, 13, 13, 13, 14	683, 683, 683, 683, 683, 683, 683, 673	1, 1, 1, 1, 1, 1, 1, 1	3, 4, 1, 6, 2, 2, 1, 2	SBOV2_1570.1	SBOV2_1570.1, SCUR1_1450.1	100.0	99.85358711566617
N0.HOG0001001	SBOV2_15150.2, SCUR1_15570.1, SGUI1_15200.1, SHAE2_17540.7, SINT2_14740.4, SRDH2_16050.2, Smp_024370.1, EWB00_004815.2	9, 9, 10, 7, 7, 7, 9, 9	470, 579, 551, 419, 405, 506, 571, 574	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 1, 7, 5, 3, 1, 5	SINT2_14740.4	SCUR1_15570.1, SINT2_14740.4	99.0	68.22107081174438
N0.HOG0001000	SBOV2_14760.1, SCUR1_15150.1, SGUI1_14820.1, SHAE2_17130.1, SINT2_14340.1, SRDH2_15670.8, Smp_346610.1, EWB00_002350	45, 31, 26, 38, 35, 33, 37, 12	2518, 1986, 1608, 2252, 2140, 2062, 2182, 904	1, 1, 1, 1, 1, 1, 1, 1	1, 4, 1, 1, 2, 11, 4, 1	EWB00_002350	SBOV2_14760.1, EWB00_002350	89.6	32.922954725973
N0.HOG0000997	SBOV2_12600.1, SCUR1_12930.1, SGUI1_11940.2, SHAE2_14620.1, SINT2_12190.1, SRDH2_14790.1, Smp_025260.1, EWB00_004686.2	12, 13, 11, 10, 13, 13, 13, 11	440, 464, 352, 328, 464, 463, 463, 424	1, 1, 1, 1, 1, 1, 1, 1	9, 1, 6, 4, 1, 1, 1, 2	SHAE2_14620.1	SGUI1_11940.2, SHAE2_14620.1	98.1	59.09090909090909
N0.HOG0000996	SBOV2_12310.7, SCUR1_12610.2, SGUI1_11640.2, SHAE2_14330.3, SINT2_11870.1, SRDH2_14480.1, Smp_065770.2, EWB00_007686.3	5, 6, 6, 6, 6, 5, 5, 5	314, 346, 346, 346, 346, 306, 253, 298	1, 1, 1, 1, 1, 1, 1, 1	7, 3, 2, 5, 1, 1, 2, 4	Smp_065770.2	SCUR1_12610.2, Smp_065770.2	93.9	70.8092485549133
N0.HOG0000995	SBOV2_11880.1, SCUR1_12160.1, SGUI1_11140.1, SHAE2_13870.1, SINT2_11400.1, SRDH2_13940.1, Smp_017750.1, EWB00_008335.1	10, 10, 10, 10, 10, 10, 10, 10	876, 874, 874, 874, 874, 874, 874, 868	1, 1, 1, 1, 1, 1, 1, 1	5, 1, 1, 5, 3, 8, 1, 1	SCUR1_12160.1	SCUR1_12160.1, SGUI1_11140.1	99.3	99.88558352402745
N0.HOG0000994	SBOV2_11540.1, SCUR1_11750.5, SGUI1_10800.3, SHAE2_13580.3, SINT2_11080.1, SRDH2_11870.1, Smp_244580.1, EWB00_008444	21, 18, 10, 18, 18, 21, 21, 21	929, 782, 378, 782, 745, 929, 931, 933	1, 1, 1, 1, 1, 1, 1, 1	1, 5, 3, 5, 4, 5, 1, 1	SGUI1_10800.3	SGUI1_10800.3, EWB00_008444	85.7	39.764201500535904
N0.HOG0000993	SBOV2_10870.4, SCUR1_11100.4, SGUI1_10240.1, SHAE2_12940.2, SINT2_10550.1, SRDH2_11470.1, Smp_078280.1, EWB00_011076	7, 6, 5, 6, 7, 7, 7, 9	1017, 923, 701, 923, 1017, 1016, 1016, 907	1, 1, 1, 1, 1, 1, 1, 1	7, 4, 2, 6, 1, 3, 1, 1	SGUI1_10240.1	SCUR1_11100.4, SGUI1_10240.1	99.0	66.84723726977249
N0.HOG0000988	SBOV2_9700.3, SCUR1_9810.1, SGUI1_9160.1, SHAE2_11760.1, SINT2_9490.6, SRDH2_10220.1, Smp_345770.1, EWB00_000808.3	6, 4, 6, 6, 8, 4, 8, 6	474, 398, 115, 474, 569, 419, 597, 438	1, 1, 1, 1, 1, 1, 1, 1	7, 3, 1, 2, 7, 1, 1, 4	SGUI1_9160.1	SGUI1_9160.1, Smp_345770.1	98.4	10.217755443886096
N0.HOG0000986	SBOV2_93980.1, SCUR1_93660.1, SGUI1_95310.1, SHAE2_100420.3, SINT2_92940.5, SRDH2_98320.6, Smp_134530.1, EWB00_001437	10, 10, 10, 10, 9, 5, 10, 10	1349, 1353, 1355, 1347, 1280, 909, 1332, 1323	1, 1, 1, 1, 1, 1, 1, 1	2, 1, 3, 5, 5, 8, 1, 1	SRDH2_98320.6	SGUI1_95310.1, SRDH2_98320.6	89.5	67.08487084870849
N0.HOG0000985	SBOV2_91810.1, SCUR1_91540.1, SGUI1_93160.1, SHAE2_102390.1, SINT2_90730.1, SRDH2_96150.5, Smp_130300.1, EWB00_007419	16, 16, 16, 16, 16, 15, 16, 15	1020, 1020, 1020, 1020, 1020, 1008, 1020, 1008	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 1, 1, 1, 7, 1, 1	SRDH2_96150.5	SBOV2_91810.1, SRDH2_96150.5	99.3	98.72549019607844
N0.HOG0000984	SBOV2_91860.1, SCUR1_97640.1, SGUI1_93110.1, SHAE2_98130.2, SINT2_90660.1, SRDH2_96100.1, Smp_015020.1, EWB00_007429.2	16, 10, 14, 15, 16, 16, 16, 12	1017, 757, 922, 983, 1017, 1017, 1017, 818	1, 1, 1, 1, 1, 1, 1, 1	1, 1, 2, 3, 1, 1, 1, 2	SCUR1_97640.1	SBOV2_91860.1, SCUR1_97640.1	99.9	74.33628318584071
N0.HOG0000983	SBOV2_91190.1, SCUR1_90830.1, SGUI1_92530.1, SHAE2_97930.7, SINT2_90150.1, SRDH2_95150.1, Smp_077560.1, EWB00_004960	8, 9, 10, 9, 11, 10, 10, 8	719, 756, 784, 760, 763, 777, 778, 521	1, 1, 1, 1, 1, 1, 1, 2	5, 1, 7, 8, 1, 1, 1, 2	EWB00_004960	SRDH2_95150.1, EWB00_004960	78.2	68.5971685971686
N0.HOG0000974	SBOV2_83520.1, SCUR1_83400.1, SGUI1_84750.1, SHAE2_89630.9, SINT2_82510.1, SRDH2_86820.1, Smp_129260.1, EWB00_007304.1	15, 15, 15, 15, 15, 15, 15, 15	978, 978, 978, 944, 978, 972, 977, 990	1, 1, 1, 1, 1, 1, 1, 1	4, 2, 6, 8, 3, 1, 1, 1	SHAE2_89630.9	SBOV2_83520.1, SHAE2_89630.9	99.2	96.42126789366053
